index,f_acc_p25,f_acc_p50,f_acc_p75,f_acc_vEnt,f_acc_tEnt,f_acc_acPer,f_acc_accNor,f_gyr_mean,f_gyr_std,f_gyr_p25,f_gyr_p50,f_gyr_p75,f_gyr_vEnt,f_gyr_acPer,f_gyr_acNor,f_loc_latStd,f_loc_longStd,f_loc_latChg,f_loc_longChg,f_loc_latAbsDv,f_loc_longAbsDv,f_aud_AbsMax,b_appSt_Act,b_appSt_InAct,b_appSt_Bkg,b_appSt_Miss,b_battPlg_Ac,b_battPlg_Usb,b_battPlg_Wrls,b_battPlg_Miss,b_battSt_Unk,b_battSt_Unplg,b_battSt_NtChrg,b_battSt_DsChrg,b_battSt_Chrg,b_battSt_Full,b_battSt_Miss,b_onPhn_F,b_onPhn_T,b_onPhn_Miss,b_ringMd_Norm,b_ringMd_silNV,b_ringMd_silV,b_ringMd_Miss,b_wifiSt_nr,b_wifiSt_rWifi,b_wifiSt_rWwan,b_wifiSt_Miss,b_time_0_6,b_time_6_12,b_time_12_18,b_time_18_24,b_time_3_9,b_time_9_15,b_time_15_21,b_time_21_3,b_class_home
2992,0.99281,0.99722,1.001754,1.908525,6.684553,9.024467,0.144575,0.09861,0.20521,0.021153,0.047158,0.09544,0.746144,9.345793,0.143597,1e-05,3e-06,2.1e-05,5e-06,3e-06,1e-06,-1.542214,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
2993,0.917123,0.970637,1.078304,2.285183,6.67027,1.38637,0.265861,0.967322,0.470589,0.604225,0.907496,1.283996,2.435101,1.374157,0.187191,0.000468,0.000115,-0.000773,0.000111,0.000313,0.000834,-0.916093,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
2994,0.992395,0.993724,0.995264,1.711706,6.684609,2.151986,0.085213,0.036568,0.012667,0.032021,0.033418,0.036058,0.891822,6.595439,0.162321,,,,,,,8.529714,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2995,1.013392,1.015232,1.016928,2.543279,6.684608,8.818019,0.105161,0.001551,0.000699,0.001052,0.001507,0.001966,2.384509,3.202355,0.100941,2e-06,0.0,-6e-06,-1.2e-05,1e-06,1e-06,8.790573,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
2996,1.02504,1.026316,1.027878,1.59304,6.684608,6.157413,0.134347,0.019004,0.01121,0.017321,0.018018,0.018719,0.168006,6.476244,0.021314,,,,,,,7.908019,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2997,0.999981,1.000652,1.001304,2.504929,6.684611,1.791195,0.120564,0.001645,0.000746,0.00118,0.001464,0.002097,2.063678,8.048383,0.08565,0.000459,0.001795,-5.8e-05,2.2e-05,0.011068,0.044397,-2.619519,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
2998,1.024534,1.028675,1.032284,2.267546,6.684575,0.174591,0.809961,0.034364,0.077516,0.006684,0.013949,0.024072,0.789535,6.693311,0.022252,0.0,0.0,0.0,0.0,0.0,0.0,9.974412,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2999,1.020679,1.022958,1.025022,1.859948,6.684604,0.519012,0.149804,0.01617,0.038113,0.003133,0.004902,0.007816,0.743213,0.0,0.0,0.000269,0.000892,-0.000824,0.002394,5.4e-05,0.000161,10.385327,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
3000,0.988947,0.991398,0.993768,2.287671,6.684604,0.717351,0.165109,0.032706,0.016523,0.020939,0.028641,0.040254,2.374209,5.160903,0.172104,,,,,,,4.969813,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
3001,0.998547,0.999187,0.999856,2.561321,6.684611,1.706444,0.098644,0.001568,0.000779,0.001034,0.001441,0.002051,2.08966,5.023422,0.088508,0.000425,0.001626,1.9e-05,-2.7e-05,0.007257,0.027536,-2.712205,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True
3002,0.98617,0.987346,0.988469,2.640517,6.68461,1.99285,0.089052,0.022583,0.000915,0.021942,0.022607,0.023214,2.701851,5.100157,0.096615,,,,,,,5.765191,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3003,0.999863,1.000569,1.00127,2.564068,6.684611,0.23114,0.148538,0.001629,0.000738,0.00105,0.001517,0.002089,2.266427,7.523515,0.100543,0.000461,0.001783,-3.8e-05,3.9e-05,0.010654,0.041981,-2.840461,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
3004,0.999787,1.00123,1.002972,0.669792,6.677445,1.069991,0.136678,0.861735,1.873473,0.001352,0.002354,0.907754,1.096795,8.593704,0.208867,0.00127,0.001941,6.6e-05,4.6e-05,0.011942,0.018188,-0.024961,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
3005,0.885909,1.012147,1.298312,2.429337,6.611177,1.144978,0.417458,1.900893,1.062572,1.041308,1.755499,2.67866,2.823684,2.308452,0.240977,0.0,0.0,0.0,0.0,0.0,0.0,10.340968,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3006,0.992459,0.993643,0.99489,2.645984,6.68461,6.217439,0.100069,0.018039,0.000825,0.01749,0.018001,0.018653,2.60629,7.910253,0.092778,,,,,,,6.863803,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
3007,0.881259,1.020845,1.390798,2.430424,6.587315,1.206986,0.546086,1.737617,0.903721,1.028197,1.495195,2.446033,2.746871,1.206986,0.669888,0.00035,0.00013,0.000884,0.000376,2e-05,2.2e-05,10.335822,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3008,1.025004,1.026476,1.028092,2.508044,6.684609,3.398852,0.107154,0.004324,0.002761,0.002487,0.003647,0.00534,2.332221,7.64276,0.191011,0.0,0.0,0.0,0.0,0.0,0.0,9.742967,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3009,0.993769,0.997727,1.002478,1.420781,6.684495,0.342041,0.229778,0.171861,0.199797,0.050191,0.103758,0.21314,1.726352,1.559251,0.096302,0.000975,0.00058,-0.000214,0.0002,0.00217,0.002378,10.336308,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
3010,1.014794,1.020618,1.026862,1.301097,6.684431,0.241397,0.284082,0.082021,0.072959,0.028988,0.059036,0.110112,2.320527,9.253559,0.045677,0.0,0.0,0.0,0.0,0.0,0.0,9.222862,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3011,0.999168,1.000141,1.001102,2.491457,6.684611,2.442225,0.29469,0.002079,0.001062,0.00137,0.00198,0.002592,2.308731,1.925244,0.147754,6e-06,1e-06,1.1e-05,2e-06,0.0,0.0,-2.159334,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
3012,1.021449,1.02331,1.025301,1.834737,6.684606,0.120699,0.170815,0.002503,0.001943,0.001671,0.00221,0.002811,1.375417,3.3695,0.211835,0.0,0.0,0.0,0.0,0.0,0.0,9.073718,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3013,0.984918,0.992909,1.015602,1.260216,6.677254,1.677224,0.15156,0.903572,1.212959,0.07293,0.35333,1.239609,1.892321,5.522134,0.142755,0.000159,0.00133,-4.6e-05,6.3e-05,0.001484,0.013003,-1.075306,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
3014,1.007162,1.014844,1.024001,1.546249,6.684308,2.665393,0.140213,0.078701,0.108076,0.024863,0.043667,0.086486,1.35324,2.816297,0.170544,8e-06,5e-06,-7e-06,-1.4e-05,3e-06,1e-06,9.320002,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
3015,0.94227,0.999787,1.073269,2.42683,6.677675,0.717199,0.204799,0.870785,0.480369,0.475324,0.78768,1.206703,2.726449,6.216307,0.191476,,,,,,,10.300652,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3016,0.988134,1.001427,1.015646,1.681696,6.683909,0.637612,0.142963,,,,,,,,,,,,,,,10.330029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3017,0.995801,0.996805,0.997993,2.668185,6.68461,0.0,0.0,0.002006,0.000957,0.001323,0.001857,0.002545,2.49945,0.874775,0.104883,4e-06,1.2e-05,-8e-06,2.3e-05,0.0,0.0,-2.722928,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True
3018,1.000358,1.00118,1.001942,0.488206,6.679631,0.346817,0.319427,0.001541,0.000803,0.001082,0.001414,0.001934,1.55526,1.024262,0.230816,0.001228,0.001981,-5e-06,-5e-06,0.020819,0.033615,-1.578944,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
3019,1.001325,1.002022,1.002743,2.32847,6.684611,1.995606,0.130476,0.001446,0.000628,0.000887,0.001326,0.001834,1.837951,0.874456,0.090022,0.001254,0.002026,8e-06,-1e-05,0.006799,0.011001,-2.05931,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
3020,0.996145,0.997047,0.998215,2.656927,6.684611,8.272774,0.016717,0.002108,0.001042,0.001348,0.001967,0.0026,2.331044,6.323356,0.120014,6e-06,1.8e-05,-1.3e-05,3.5e-05,0.0,1e-06,-2.251882,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True
3021,1.000532,1.001108,1.001765,2.602087,6.684611,2.16881,0.091029,0.001572,0.00077,0.001141,0.00148,0.002058,1.983563,0.524646,0.113451,0.000959,0.002623,-4e-06,3e-06,0.007897,0.02159,-1.266277,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
3022,1.001064,1.00179,1.002523,1.797127,6.684611,0.548788,0.109097,0.001396,0.00064,0.001055,0.001378,0.001694,2.09648,1.84863,0.090972,0.001569,0.000545,-4.9e-05,3.4e-05,0.043659,0.014938,-2.082117,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
3023,1.026032,1.027208,1.02841,2.421871,6.68461,1.075324,0.124708,0.02165,0.000879,0.021044,0.021642,0.022248,2.64255,0.278977,0.088654,,,,,,,6.914731,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
3024,0.995605,0.996565,0.997865,2.641605,6.68461,8.070276,0.011216,0.001945,0.000864,0.0013,0.001869,0.002449,2.635275,2.899297,0.093541,4e-06,2e-06,9e-06,4e-06,0.0,0.0,-2.546673,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True
3025,1.021183,1.02394,1.027071,0.96579,6.682749,0.99417,0.304708,0.627426,0.964531,0.006065,0.015951,1.153418,1.648757,0.0,0.0,0.000211,7e-06,3e-06,-1.1e-05,0.00017,7e-06,10.335335,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
3026,1.018319,1.019936,1.021618,2.356261,6.684609,1.606319,0.118188,0.001391,0.000619,0.000945,0.001293,0.001767,2.608073,5.858914,0.093914,,,,,,,7.951911,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
3027,1.015658,1.018117,1.020487,1.972274,6.684603,0.101023,0.162204,0.0187,0.023224,0.00546,0.009164,0.020738,1.852275,7.69452,0.211369,0.0,0.0,0.0,0.0,0.0,0.0,9.849454,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
3028,0.999188,1.001425,1.0035,1.614524,6.684601,1.474943,0.121753,0.002544,0.001608,0.001504,0.002261,0.00309,1.932436,2.94822,0.147472,0.000624,0.000792,1.4e-05,-2.1e-05,0.007952,0.01003,-1.920135,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
3029,0.976466,0.977726,0.979,2.410098,6.68461,0.975457,0.092778,0.022403,0.005419,0.019017,0.021396,0.024525,2.162702,6.954881,0.167191,,,,,,,6.391917,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
3030,0.987049,0.992003,0.99655,1.687392,6.684498,2.112193,0.163651,0.279363,0.441036,0.048822,0.10625,0.280756,1.501398,3.148425,0.041703,,,,,,,9.882366,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3031,0.995676,0.996912,0.99815,2.510657,6.68461,1.413607,0.10849,0.03651,0.00154,0.035504,0.036367,0.037302,2.311016,7.831337,0.103166,,,,,,,7.812783,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3032,0.991035,0.999115,1.02476,0.997822,6.681319,0.478226,0.171836,0.473537,1.336315,0.018702,0.0798,0.309093,0.744356,1.414741,0.058703,,,,,,,10.397208,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
3033,1.001122,1.001803,1.002424,0.990474,6.684611,0.057802,0.155719,0.001544,0.000722,0.000894,0.001528,0.00191,2.156376,0.599595,0.102323,0.000943,0.002591,6e-06,1.3e-05,0.010951,0.030095,-1.320722,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
3034,0.978395,0.979631,0.980944,2.689922,6.68461,0.856603,0.08331,0.024051,0.000831,0.023505,0.024042,0.024625,2.374319,0.697441,0.109696,,,,,,,5.686975,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
3035,0.776335,0.9907,1.30803,2.680368,6.632213,0.518142,0.778465,1.754155,1.383117,0.958967,1.381497,2.108826,1.986712,3.70551,0.108758,,,,,,,10.397208,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
